plainText,key,cipherText
01100011,1001110100,10010011
11101010,0110010010,00100111
00110001,0111110011,10010000
10101000,1101000000,01100010
00111111,1000000101,01101100
10100010,0111001010,00100101
10000100,0011111010,01100010
11010010,0110011001,10111010
11111110,0110000100,00111010
11101001,1110101011,11111110
11010001,1101011010,11101001
01010011,1101000100,00111001
01011000,1000000110,11010010
11010000,1011111011,11101011
11011100,1001000101,11101110
01110011,0100011100,11011111
11101010,1111100011,11111010
01010001,0101111000,00111011
11010101,0110001111,10000011
11110000,0111111101,01000000
10100001,0100111000,01000000
11101011,0010011010,00111111
01011001,0100101011,11101011
11111001,1000010011,10010010
10010001,0101111011,01010000
01001100,1000101100,10110000
00010100,1101011101,01010011
00011001,1101100001,00011011
10100001,1111010011,01010001
11010101,1110110010,10000010
10001010,0111010101,01001110
10110111,0011000101,01001000
00111111,1110011111,00011111
00010101,0000010010,00111010
01101011,1111000100,11011001
11010100,0001100011,10011110
10111010,0000100001,10101111
10110010,0100001011,11100000
11010011,0011010000,10011100
01110100,1010110001,10100100
00111110,0101111011,01100011
00010011,1010110101,01101110
11101001,1001001100,10100000
10110011,0101000101,01100100
10000001,1000001101,11010101
10110101,0101100011,10011010
00001001,0010100111,01010111
01101000,0001101110,11111111
11101001,1001011010,01101010
01000101,1000101110,00100101
10011100,0010101010,11001101
01101100,0001101001,01100010
00010100,0101110111,00000101
01010100,1101001100,01001111
01100100,1001010010,11000101
00101010,0000111110,11000111
10001001,1000001101,11001001
00110000,0010000101,01010011
01001110,0010000111,00101100
01001010,1100010110,11111111
10010010,0000100001,11011110
01001010,1001101100,00101010
10111110,1101110100,10110001
11111101,1110011101,11101110
01101111,1101011001,11011111
10100011,1111010110,00111000
11110010,1101101110,00011101
11101010,0101001101,10001111
11011110,0011011000,00110110
11101010,0100010110,11100111
11110100,1100000100,01100111
00011100,0101111110,10100100
01101111,1111110010,11101100
00011001,1001111000,10000111
01011001,1000001000,00100000
11101111,1001110101,11011010
01110000,1011111100,00001011
10110011,0100111010,00001110
11101000,1010001101,11011010
00010101,0110010011,11111011
10010001,0000110111,00110101
00011010,0010110101,10001001
11010100,0011100101,10101110
10111010,0000100101,10001110
10011100,1001010101,10011011
01010010,1011000000,10000100
10000110,1000101010,10100100
11101101,0101100010,01101010
10110001,0110001100,01101111
11010001,0001001100,11011000
11000011,1101000101,10010000
10001001,1001110101,10000000
10100000,1101100111,10011010
11011011,0000110101,11011000
01011101,1101001100,11010110
11011001,1101001011,11111011
00111010,0000000111,01101010
10010011,0001010100,00000101
10110101,1100101100,00100101
11110001,0100110000,11010001
11100101,1000111110,01100111
01010000,0100111111,10010100
00101010,1011110100,11011101
10011000,0011010000,10010000
10011110,0111011100,11100111
00000101,0110000001,00001101
10110001,1111100110,10101011
10011000,0110100001,10111011
11101001,1001011011,10000111
10100011,0101000011,00110001
00110101,0011101111,00011111
10110100,1110110000,11010111
11001011,0001110010,00011011
10111000,1001111000,00100110
11000000,1111111100,01010010
10111000,0010101001,01110101
10010000,1010000010,11010101
00001001,1000110100,11110101
01010011,1011101011,10000010
11011001,0000101100,10110101
00110110,0110110100,10010101
10110011,1000000100,10000101
11000011,1111100100,11011001
10110101,0101001010,11110101
00010001,1101000001,10100111
01111001,1110010111,00011001
10111110,0101000010,10111001
00001000,1000010010,11010101
10100010,0001110010,10010011
01101101,0000001111,10000100
10000110,1100111100,00110100
11111101,0101001110,01001010
00110100,1001100100,10100001
00000100,1111000001,00111010
01000100,0111010010,11010110
11011100,0001011011,10011010
00101011,1110000110,01111111
00001100,0011110111,10100000
10010011,1010010000,10101100
00100001,1111010100,01011101
01010100,0100010100,00101010
11100101,0001110100,01010001
00110000,1000110101,01011000
10010101,1111000001,10001100
10001001,0111010001,10000011
10010010,0001100100,10100011
00010000,1110010111,11011110
11111100,0100110101,01100011
11100100,1001011000,10110011
11110010,1101110011,00111110
11001111,1101010000,01111110
00111101,1111100000,00110111
01011100,1001000010,10100010
00111011,0110000100,00100111
00000100,1110011111,10011110
01000101,1111011001,00011010
10100100,0001100111,00101001
00101100,1001101000,00010101
10011111,0001111110,11101110
00100000,0001010011,10100111
11111001,0111010011,00101100
11001100,0011010101,10100110
00001111,1010110110,00011110
10110000,1011000011,00001000
11001110,0101000011,11111101
11111101,1111101001,00111000
01000011,0000010000,01110011
01010001,1001101010,00001110
01110101,0111111011,01000111
00111011,0001111101,00000010
11110110,1101001100,11101100
11110010,1110100011,00011001
11000001,0011010100,11110101
01000111,1001010000,10110110
11100001,1011101010,00111111
00100111,0110010100,10101011
11010100,1001110100,00111010
00001011,1100111000,00101001
00110001,0111100000,10001100
00000111,1110111000,10101010
11011010,0110110100,01010110
11111110,0011001001,10110011
00000111,1110011100,01000111
11110110,1110011001,10100011
11101110,0001110001,01111010
00110110,1100101001,01110001
01001010,0100111111,00010010
10110100,1010101111,00000000
01001111,0111001101,10100011
10011111,1110110000,10000111
01000111,1111001010,01101101
01101100,0010100000,10101011
00000110,1000110110,00100000
11111100,0101101111,01010110
10101001,1100001101,01100001
01100101,1001100001,00001001
00010100,0010100010,10100110
11111101,0000100011,00100110
11000100,0101000010,10110001
00000000,0101011111,01100001
10100010,1111100010,00100001
11101011,1001100010,01000110
10001101,0001110011,11111110
11000001,0101001101,00010111
00001001,1110110101,11111001
10100010,1111001100,11110010
10111110,0000110010,11100100
01101111,1110101110,00101000
11001001,1011101011,01100010
11001011,1111010100,10111011
10100111,1010100011,01011110
01000110,0110001110,11101011
00010001,0001101100,11001010
10100011,0010110010,00100011
01000101,0000001010,11101010
11101101,1011010010,10010111
00011011,1000010011,00110001
10101111,0001000100,00100100
10011011,0101101001,00100000
00000111,0011011110,10000101
11110000,1000001010,00110100
10110111,0000111100,01101000
11000101,1100111011,01000110
01100011,1110101001,01111011
11011110,0110001011,11001111
01001000,1011110110,00011010
00011111,1110110110,01010000
01111000,0101110101,10000110
01110010,0110101010,00111110
00010111,1110011101,10001101
01111000,0110111101,11101110
01011100,1001001110,00010011
10011111,1100100001,01100111
01110110,1001011011,01111011
11101010,1111111101,10000100
11010100,0100101010,01011111
00010110,1000111010,11100000
10111110,0110110011,01001001
10100010,0001001000,00101011
10110011,1101000011,10010110
10000010,1101111000,11111011
10110001,1010101101,01101000
01001011,1110000011,10101111
01001111,1000001010,11001101
11011000,0110011110,00111101
01000100,0110000000,00001101
00101001,0101000111,00010001
11101001,1101100100,00110100
00001110,1100011010,00100101
00010100,0000011100,01011000
10111011,1001110101,01000000
11000001,0101001100,10110010
11110011,1110111111,01000110
11010100,1101111010,11100011
11111111,1010111001,10010100
00000110,1000001011,10100011
10100000,1001110010,01010010
01010010,0101110000,11010101
00100101,1111000101,10010000
00001011,0000010011,01110110
00100100,0001000010,00101011
00000111,1011101010,00011001
10011100,1001100101,00111010
00100010,0000110000,10100001
11111100,0011000100,00000101
00101000,1001000011,10000011
10101011,1011101101,00001000
00101101,0011100110,00011101
10001011,1101111001,01000000
01101100,0010011101,00101000
01010010,0111100000,00010100
01111111,0000010011,11111000
11000101,1001011000,10011101
00100001,1010100111,11100001
11001000,1011011100,11101110
11011001,1001110011,00001110
01101000,0101001110,11011111
10001110,0001100000,10101110
11001111,0011111100,00001000
01011111,1001111110,01101100
10000010,0010001111,10110101
01111100,1001011110,11111010
01001001,0001111001,01111011
00101100,0110010010,10100111
10110110,1000100001,01110001
01101110,0011111101,11100101
11000100,1101110101,10100100
11011001,1010011001,10000110
01101111,0000101011,10111100
01110000,1011101101,01000011
10110101,1001110100,00001001
10010101,0100010110,00110101
00100110,1000110110,11001000
01010010,1000111011,10110000
11111001,1100000110,00111111
01000110,0010011011,01000110
00101001,0101110010,11011100
10000101,1010001011,10011011
10100111,1100011100,10000100
01001100,1101011001,10000101
00111101,0110000111,11110100
11010110,0011000001,00010110
11011010,1011011010,01010011
10000011,1011001001,00100111
10011010,0101101100,11101011
11000100,0111011110,11110111
00100101,0100110000,00100101
01001000,0110010010,11011110
11110001,1010010001,10000000
10010101,1111101010,00110001
11110011,0011100101,10111001
11011010,1111111001,11100010
00110010,1011011011,10100010
11000110,1001001101,00001110
00001111,0111100101,10000011
11010110,0100001001,01111011
11011111,0101101010,00011010
00111010,1110001101,01110010
11000010,1100101011,11110100
11000010,0111101101,01110011
11001101,0010110101,10011000
01000100,1011111110,11010111
01111001,0110101010,10000010
01011010,1100010010,01111001
11010000,0011010100,01000111
00000100,1100000111,01100011
00100101,0011110100,11001110
01011011,1110111001,00111111
01110110,1010000110,11110010
01001101,0010111011,11100100
01001010,1110010101,00101010
00000010,1110001000,01011011
00110100,1111001001,11011111
01110111,0000110001,11100010
00111001,1111101001,10001111
01101100,0101010000,01101100
11110100,0000111001,10001110
10010100,0001100111,11000010
10000100,0111100101,01111101
00111001,0001000010,10111110
11001101,1101100111,10111110
00010001,1000000111,01111101
01001000,1100110110,10000000
10010010,0110110000,00111111
11001101,1111010011,11010010
01000010,1011001001,01001000
00101110,1101100011,01000101
11111010,1101000001,11001101
11111010,0010101010,01000011
10010111,0011111101,11011011
11000100,1100100000,11010011
00000101,1100100011,10100001
01100001,0000100100,00111100
01111001,1010101100,11000000
01111001,0001101101,11111100
01111000,1001111000,00010100
11000101,1001001010,11011010
10010111,1101011101,00100001
10001110,0000011000,00100111
01101110,1010100111,10010010
10111011,0100101010,00110101
01110010,1011000111,01111100
00001001,1010100000,10111001
10010111,1100010000,11000001
01101010,0101101000,00100101
00100001,0101111110,10010100
10001100,0001011110,01100001
01001101,0001000001,10111001
11000011,0011001110,11111011
00000110,1100110000,11011100
01010111,0000111000,00010111
01100000,0111110111,11110111
01001110,1010000101,00101110
10110011,0100110010,10011010
11001111,0010100001,10001010
11111101,0100111010,10001000
11101110,0110011100,01011110
10000000,0101000111,11100000
00100001,1110000101,11100111
10000010,0000101000,01110111
10101100,0000111100,00011111
11010001,0101000001,11010111
01111011,0111101001,00010010
10111111,1010101100,01000000
01101100,0111011111,00011010
11011011,1001101111,00100111
11001111,1110000110,11100000
10001101,0100100001,10001101
10101101,1001101000,11011000
01110111,1000101011,01100001
01110100,1100010100,01000000
11100110,0001011000,10010110
00101111,1101100010,00010001
11001110,1111000011,00010111
10110011,1010101000,10000011
10000010,0001111101,00001110
00111101,0001010011,01110011
11111001,1101100100,00101101
11110101,0010000110,11101100
00011010,1101110010,11101011
11001100,0100001101,11001111
10001100,1001001010,01011101
00011000,0110001001,10011011
10100010,0110011010,11011000
11100100,1100111011,00100100
11111100,1010010010,10111001
00101111,0110101011,01100000
00000000,1011100001,10111111
10110110,0111000111,10001001
00101111,0000001100,00100010
10010101,0100100110,01111101
10011001,1110111111,01010001
10011111,0000110000,01101101
00110111,1100010100,10001010
10110001,0001010111,10111011
10101111,1011000010,10111111
01111101,0011111000,10110100
11001010,0000000110,00001110
01011010,1011111001,10000100
10111110,0101101010,01001101
10100010,0001110010,10010011
10111111,0011001110,11100010
11010101,1101100001,00110000
00011100,1001010110,01010010
01001000,1000011001,11110000
11011111,1111001001,01111011
01111110,0011001111,00110011
11001100,1001111010,01000000
01001010,1011111100,10000011
01111100,0011010000,10001111
10101000,0011001001,00111101
10101011,1001100011,00011011
01010011,1000110111,11000110
00001001,1101110101,11100110
11100101,1010011111,01001011
00101101,0110010110,01010011
10110010,1001110110,11101110
10011100,0001011001,10011010
11110010,0000100110,00101101
10011111,1101001100,10000011
01101011,1011001000,10111010
10110100,1111011110,01011010
01001100,1011111011,11001010
00010101,1110011001,11001011
01000001,1000010100,10011110
00000110,0101001101,10001100
11100011,0101100010,10001100
00110101,1001011101,11111100
01010111,1110011011,00000000
10001010,1000110110,01101101
10100001,1101000101,11011011
01101101,1001111111,00001001
01000001,0111000000,01010011
10111110,1001011000,11010010
01111111,0100101110,00101111
00110001,1010110001,01010010
11011000,1110001010,00001010
11001000,1100000001,10001101
11000101,1101001011,00110011
00001101,1011101101,01010110
01101111,1101001011,11101010
10101010,0110111000,11000111
00000001,1111110111,10010010
11110001,1100110100,11001100
01011101,0011010001,00110011
10011111,1100111101,00001001
00001010,1010110101,01011110
11000101,1010100101,10011000
01111110,0010010100,00111101
00101010,0001100000,00100101
10111110,1001111111,11001010
11100000,1100111111,11101101
11000111,1011010101,00010100
00101111,0100011001,11101111
11100010,1011110000,01001000
00001000,1101101010,11011010
